timestamp,ip,source_ip,destination_ip,port,protocol,action,bytes_sent,bytes_received,country,session_id,resource,user,bytes_transferred,label
2025-08-06 05:32:22.624699,107.55.221.111,67.149.190.47,226.2.143.236,3389,HTTPS,file_download,451,3997,DE,loCQCxKM,/admin,guest,7374,ddos_attack
2025-08-05 01:31:00.624714,139.90.163.90,103.115.165.231,146.224.92.196,443,FTP,login_success,3845,3019,IN,LhKBB0xQ,/login,admin,8161,sql_injection
2025-08-12 01:09:32.624729,157.141.164.67,48.71.180.6,27.124.97.96,3389,SSH,data_access,4359,3114,US,d7cq9Dyx,/login,testuser,7376,phishing
2025-08-05 17:00:17.624744,67.238.64.246,111.33.7.175,66.48.150.90,21,SMTP,data_access,1027,2610,BR,OQO8x6Ux,/login,guest,8846,phishing
2025-08-07 18:46:14.624763,74.196.14.37,76.129.21.84,243.56.159.68,22,FTP,file_download,2811,1017,IN,vD03jnYK,/admin,guest,9868,ransomware
2025-08-05 10:37:10.624783,171.15.243.194,67.52.247.34,161.120.37.48,21,HTTP,data_access,2342,3667,US,Etn2vLNn,/login,testuser,229,ransomware
2025-08-10 04:09:46.624798,85.52.57.117,87.171.194.161,49.250.135.186,3389,HTTP,data_access,4230,3620,DE,q4rb15xf,/admin,admin,3708,malware
2025-08-04 19:30:06.624812,75.51.22.189,155.21.121.49,140.39.247.180,21,HTTPS,login_failed,3293,3672,IN,E9LelXWI,/dashboard,root,6736,phishing
2025-08-04 16:14:29.624827,57.10.211.99,207.74.69.4,76.13.14.109,3389,FTP,data_access,3416,2829,RU,FRtw9zBG,/data,testuser,974,ransomware
2025-08-11 23:21:57.624843,99.95.150.77,221.16.208.129,21.40.76.169,80,SMTP,login_failed,1298,4584,IN,H5DcTT59,/login,root,5930,malware
2025-08-12 12:47:39.624857,169.22.186.28,220.11.185.191,201.186.248.37,3389,SMTP,data_access,2951,2548,US,1zScRqrE,/dashboard,testuser,9565,normal
2025-08-04 21:57:37.624873,213.100.66.40,100.53.23.158,28.234.81.27,25,FTP,login_failed,4085,420,IN,G2TETtZU,/login,guest,9322,sql_injection
2025-08-05 21:08:08.624888,180.66.113.100,196.27.138.34,100.181.150.84,8080,HTTPS,data_access,1087,822,IN,z1rMxiQ1,/admin,guest,8350,brute_force
2025-08-14 15:53:07.624902,91.82.198.106,210.233.221.7,188.203.20.132,443,SSH,file_download,1990,3192,RU,Ke7R3wQd,/dashboard,guest,498,ddos_attack
2025-08-10 02:26:56.624917,25.151.92.223,2.61.10.254,114.13.203.37,3389,SMTP,file_upload,4603,1027,CN,eNRfND60,/dashboard,admin,7554,phishing
2025-08-14 21:23:51.624931,143.132.4.212,192.26.15.80,74.36.151.73,3389,SMTP,login_failed,1781,1494,IN,4TALsrue,/dashboard,root,1893,ddos_attack
2025-08-09 20:23:51.624946,173.248.238.13,63.117.108.150,52.64.123.125,22,SMTP,login_failed,2433,4665,US,SlEQhzVe,/public,testuser,4270,malware
2025-08-06 18:42:16.624961,127.231.115.35,193.3.155.167,67.149.105.156,21,HTTPS,file_upload,2855,4339,IN,AxJvkWOF,/public,guest,9417,ddos_attack
2025-08-10 22:45:36.624977,166.64.250.152,254.61.4.36,214.90.146.201,443,HTTP,file_download,821,4591,US,cmi0fQKm,/login,testuser,9636,normal
2025-08-15 12:48:46.624991,196.108.51.49,117.215.168.49,20.135.41.71,21,HTTPS,login_failed,4610,607,US,P7Ii6BLW,/admin,root,2000,xss_attack
2025-08-12 20:41:01.625006,11.75.182.85,161.108.76.249,245.117.220.240,3389,SSH,data_access,3663,2728,RU,ByOb1stC,/login,admin,2324,port_scanning
2025-08-13 04:23:13.625023,250.61.231.167,177.128.88.27,157.60.145.224,8080,HTTPS,login_success,4535,562,US,1d5sGc0H,/login,guest,766,port_scanning
2025-08-07 14:10:23.625037,156.60.29.204,117.99.120.247,231.53.140.240,25,FTP,file_download,3075,2302,US,oJkILaxL,/public,admin,8671,phishing
2025-08-14 20:08:27.625052,6.64.17.7,221.230.238.230,241.212.19.164,8080,SSH,login_failed,246,2792,IN,xL6xPzpI,/public,admin,9086,brute_force
2025-08-07 22:42:08.625067,4.142.121.163,82.203.89.70,116.150.156.118,3389,SMTP,file_download,4753,621,DE,3Ifg80F5,/data,admin,2638,sql_injection
2025-08-15 06:40:30.625081,30.59.30.175,1.9.146.221,152.103.31.198,25,SSH,file_download,4173,3245,RU,MeQk0Dhd,/admin,testuser,7314,xss_attack
2025-08-15 14:29:55.625096,192.188.68.124,36.124.192.194,144.234.119.209,22,SMTP,login_success,3490,4394,RU,BtR5S1or,/public,admin,8776,phishing
2025-08-07 14:53:28.625111,212.20.65.241,133.160.192.181,255.126.38.218,443,HTTP,login_failed,1126,2187,CN,PdN8VSF2,/admin,testuser,7005,log_tampering
2025-08-12 10:45:17.625128,170.167.222.95,3.19.236.166,29.37.135.220,25,HTTP,login_success,640,523,US,9dKCDjE1,/dashboard,testuser,3172,log_tampering
2025-08-10 05:47:14.625142,31.191.202.231,249.230.208.22,241.107.47.61,21,FTP,data_access,800,2521,BR,dDxjuuew,/admin,testuser,1499,ddos_attack
2025-08-09 02:51:34.625157,241.5.144.231,212.188.83.61,208.195.181.22,22,HTTP,login_failed,1715,3708,RU,jZhyBBLv,/admin,root,2546,ransomware
2025-08-08 10:43:16.625173,127.117.217.158,64.77.180.26,79.213.242.78,22,SMTP,file_download,436,1766,BR,NvNm1aKu,/login,guest,8616,brute_force
2025-08-13 12:46:03.625187,69.196.16.196,41.194.213.35,178.167.119.159,8080,SSH,file_upload,3833,4536,RU,vNXwFBR0,/dashboard,root,2730,sql_injection
2025-08-08 20:14:00.625202,85.208.14.175,69.1.42.251,124.20.101.157,22,FTP,file_upload,4865,708,RU,Emj9DWhV,/dashboard,root,8372,sql_injection
2025-08-08 04:15:03.625217,225.245.143.160,174.182.129.21,197.226.162.231,80,FTP,login_failed,192,2295,IN,3UbMy3Cd,/data,admin,9943,phishing
2025-08-13 18:43:16.625232,185.18.25.145,59.55.240.239,24.255.102.168,25,HTTP,login_failed,1779,2158,BR,NV7ZcK9N,/dashboard,admin,9801,ddos_attack
2025-08-09 02:58:03.625246,29.254.73.130,250.211.113.49,123.142.251.130,25,FTP,login_success,707,757,CN,91Xuf3OZ,/login,testuser,9229,xss_attack
2025-08-14 13:13:54.625261,59.250.13.236,31.232.238.106,250.35.90.196,8080,SMTP,file_download,70,3909,IN,0ut4cPbr,/public,guest,2918,brute_force
2025-08-12 14:08:12.625276,197.204.16.1,133.103.52.29,130.199.171.92,443,HTTP,file_download,4566,916,US,SXBNFv8N,/dashboard,admin,1858,xss_attack
2025-08-06 09:49:13.625290,48.76.88.111,157.113.82.178,212.18.189.206,3389,HTTPS,login_success,2647,2389,RU,lMIfbGVH,/admin,guest,6453,log_tampering
2025-08-14 07:20:23.625305,3.221.218.253,47.244.85.1,85.194.222.230,21,FTP,file_download,2386,3595,US,eqyYHKgU,/admin,admin,5482,port_scanning
2025-08-05 04:06:20.625321,24.194.57.224,75.3.197.70,24.67.153.53,25,HTTP,login_failed,147,2817,BR,Cuj2LP9v,/data,root,8572,port_scanning
2025-08-06 17:10:15.625336,164.2.5.33,203.54.181.127,200.137.184.181,22,HTTPS,data_access,1029,2595,US,dy8f870W,/login,root,1455,normal
2025-08-14 13:08:00.625351,88.147.29.21,148.155.167.186,212.16.110.230,3389,SMTP,data_access,2738,3751,BR,SH6iBmuL,/admin,guest,3476,ransomware
2025-08-15 20:00:24.625365,105.125.7.148,39.33.179.190,18.98.73.180,21,SMTP,file_upload,2542,3330,BR,UWPuSbdF,/public,guest,3461,log_tampering
2025-08-10 19:24:13.625380,85.252.209.75,141.229.174.137,202.124.97.18,3389,SSH,file_download,4623,894,RU,2rFwYnju,/dashboard,testuser,6571,ddos_attack
2025-08-05 08:22:30.625395,116.175.245.188,155.64.222.140,136.142.176.19,22,HTTPS,login_success,227,3042,DE,Ky5YpCVw,/public,testuser,431,normal
2025-08-11 16:23:19.625410,209.172.111.82,255.6.71.33,91.238.104.144,443,SSH,login_failed,3004,4338,IN,cfPMa6TE,/data,testuser,4153,log_tampering
2025-08-07 07:21:14.625425,30.88.235.145,223.74.138.119,185.1.147.10,22,HTTPS,file_download,133,4364,IN,FtUdFXpS,/admin,root,7344,log_tampering
2025-08-09 09:00:20.625440,246.69.97.202,181.164.44.13,202.189.186.74,22,HTTPS,login_failed,1673,401,RU,JWYYajCR,/dashboard,guest,6792,malware
2025-08-12 11:45:45.625455,217.46.198.177,96.209.241.110,83.85.212.119,22,HTTPS,file_download,912,1662,US,YC3YG4jV,/admin,guest,6165,ddos_attack
2025-08-07 23:04:32.625470,204.31.178.106,45.185.42.6,195.215.222.233,21,HTTPS,login_success,4305,2935,IN,xX85I613,/login,testuser,6537,ddos_attack
2025-08-09 11:55:18.625484,69.22.64.2,44.40.191.134,213.45.197.220,80,FTP,login_failed,4918,117,BR,WQaH35gb,/dashboard,admin,9182,ransomware
2025-08-15 00:38:59.625500,231.10.196.53,117.247.116.250,112.115.213.165,21,FTP,file_download,2476,3996,IN,h2C7RSXD,/public,guest,6625,port_scanning
2025-08-13 05:35:18.625514,12.5.124.82,80.251.240.52,126.145.56.147,3389,SSH,file_upload,4818,2905,CN,GEBcNaNV,/data,guest,4807,sql_injection
2025-08-08 07:09:04.625529,221.222.211.96,189.41.237.179,189.14.101.95,25,FTP,file_upload,2201,4534,IN,MGvitNeZ,/data,testuser,370,malware
2025-08-13 21:53:38.625543,216.221.172.231,211.187.51.243,120.26.63.114,443,FTP,file_download,2121,3683,RU,dZ4u7M7i,/admin,testuser,457,phishing
2025-08-13 03:02:31.625558,138.191.105.160,169.20.239.214,165.226.214.163,22,SMTP,file_upload,2340,3576,CN,SLEAgzkb,/dashboard,root,4054,port_scanning
2025-08-06 14:46:48.625572,52.19.46.226,148.43.215.237,71.162.227.18,80,SMTP,file_upload,3366,3634,BR,EvtDZBHm,/data,guest,7872,xss_attack
2025-08-12 09:16:29.625587,124.168.21.114,159.175.146.211,27.239.74.47,21,SSH,login_success,3456,2694,IN,qtTayMog,/admin,testuser,2289,ddos_attack
2025-08-07 04:23:14.625603,253.122.73.243,32.136.191.166,98.17.144.119,21,HTTP,login_failed,2231,2417,DE,WmTeHoHb,/login,testuser,7198,ddos_attack
2025-08-09 09:55:35.625619,120.90.166.30,195.173.77.136,48.250.191.33,3389,HTTPS,file_download,1203,2522,DE,9zOQTaGP,/public,root,6324,brute_force
2025-08-10 09:13:34.625634,46.126.125.58,80.157.82.114,111.25.209.234,8080,HTTPS,file_upload,2039,328,RU,CHmG08Kj,/login,testuser,9226,port_scanning
2025-08-06 15:00:18.625649,181.47.186.18,39.251.176.129,64.15.161.29,443,SMTP,file_upload,4176,2080,RU,nz9n0P1E,/dashboard,admin,1006,phishing
2025-08-08 21:08:42.625663,157.248.90.190,115.163.5.166,243.44.100.89,21,HTTP,file_download,2178,4063,IN,NJR3tvPX,/data,admin,3442,sql_injection
2025-08-05 18:55:07.625678,21.4.206.169,146.211.52.203,124.69.163.147,22,SMTP,file_download,2234,3816,US,TQ4EfQZa,/data,guest,9740,malware
2025-08-08 12:19:53.625692,11.203.101.45,157.55.56.69,165.150.121.150,25,HTTP,file_download,3006,2248,CN,GzpmyFts,/admin,testuser,4502,brute_force
2025-08-05 05:13:22.625706,27.144.70.251,154.254.244.171,17.152.199.114,25,FTP,login_failed,4798,4405,BR,ei5LtLMH,/dashboard,testuser,3449,sql_injection
2025-08-10 08:34:37.625721,187.191.206.83,74.35.51.89,141.115.212.34,80,FTP,file_upload,386,4416,CN,xFZix22G,/public,guest,6904,xss_attack
2025-08-10 04:39:30.625736,152.145.196.248,71.179.51.91,32.239.7.57,8080,FTP,login_success,3358,368,US,mQiFPVoC,/public,admin,2470,ransomware
2025-08-07 06:21:38.625751,139.207.192.253,226.111.95.118,182.36.53.243,25,FTP,data_access,3730,2389,DE,ywkg2dGn,/public,admin,3098,phishing
2025-08-11 23:59:15.625766,170.116.239.255,158.18.200.202,129.99.226.27,443,SMTP,login_success,1928,425,CN,dXzFqdv4,/dashboard,guest,2834,log_tampering
2025-08-12 07:18:45.625809,156.6.4.244,81.204.246.252,70.97.116.88,3389,HTTPS,file_download,1045,1774,BR,3J8BS4dk,/public,testuser,4841,ransomware
2025-08-07 18:58:55.625847,143.112.124.186,138.126.124.137,197.239.83.103,8080,HTTP,login_success,3228,2289,DE,3Z8FF1ho,/data,testuser,8438,normal
2025-08-09 15:19:17.625863,229.97.54.241,37.100.234.30,146.82.220.74,8080,HTTP,login_failed,4236,2227,IN,WDl0YiWG,/data,testuser,1430,ddos_attack
2025-08-07 21:29:17.625879,132.78.185.149,38.220.18.230,244.49.196.227,80,FTP,login_success,4751,2663,US,HnWKMH1x,/dashboard,admin,4566,ddos_attack
2025-08-09 19:03:00.625894,253.67.66.192,49.20.26.124,227.205.105.232,22,FTP,data_access,1543,2612,CN,pa1xS49M,/public,root,649,ransomware
2025-08-14 12:40:50.625910,68.198.54.178,225.241.191.20,132.179.137.173,443,FTP,login_failed,4680,2633,US,gdt2VovX,/public,root,8432,sql_injection
2025-08-15 09:39:07.625925,165.200.114.84,108.72.110.152,103.118.113.179,443,HTTPS,login_success,1250,70,BR,lpiy6YsE,/login,guest,4196,ransomware
2025-08-07 09:42:55.625941,216.234.114.198,102.69.110.233,110.200.124.126,80,FTP,data_access,4616,767,CN,D8UJakcm,/dashboard,root,8387,malware
2025-08-11 12:01:22.625956,195.181.93.181,211.167.151.197,3.185.72.206,3389,SSH,login_success,124,2548,CN,oF0W4tMT,/dashboard,admin,6713,phishing
2025-08-10 11:58:53.625973,185.239.48.182,133.255.180.17,6.52.55.179,22,FTP,login_failed,2843,4021,DE,FUCpNnCS,/data,guest,2591,sql_injection
2025-08-14 08:54:11.625989,72.101.114.38,54.24.51.45,125.28.4.141,443,SSH,login_success,2111,4458,IN,1a0S0N9a,/data,root,300,xss_attack
2025-08-06 20:32:57.626005,180.250.250.228,32.238.177.67,162.123.244.212,443,HTTP,data_access,4826,3698,IN,HU5vQ2Qp,/dashboard,root,3901,ransomware
2025-08-11 05:25:19.626019,133.138.51.9,210.141.179.225,230.27.203.131,25,SSH,login_failed,302,3566,RU,uKNMgVxU,/login,admin,317,ransomware
2025-08-09 09:30:01.626036,148.199.216.29,112.96.145.229,100.160.36.171,3389,SMTP,data_access,4512,4761,RU,PcUXOk83,/dashboard,testuser,2736,malware
2025-08-07 18:42:59.626052,202.157.83.33,133.80.23.27,78.89.3.198,22,HTTPS,file_download,1393,2339,BR,YTrNLaML,/public,admin,3511,malware
2025-08-13 12:32:02.626069,16.30.65.21,201.79.74.158,212.195.185.71,443,FTP,file_download,1633,2134,CN,wE35It4g,/public,root,4574,ddos_attack
2025-08-11 18:03:32.626084,11.182.231.156,244.214.45.223,209.32.110.148,3389,HTTPS,file_download,2509,1587,IN,VmbXSwZn,/public,testuser,9819,ransomware
2025-08-06 02:10:02.626100,105.159.51.211,207.143.19.62,114.223.16.52,22,FTP,login_failed,3666,3012,IN,dSS3tGRZ,/public,guest,3295,port_scanning
2025-08-14 10:59:13.626115,71.134.165.251,75.129.153.200,203.17.96.218,21,FTP,file_download,4877,1185,IN,Xr1NoqCv,/admin,root,7075,brute_force
2025-08-09 01:47:47.626131,31.244.11.251,162.120.122.57,227.1.53.129,25,SMTP,file_upload,2135,1277,BR,nWkRL2CR,/admin,admin,2346,xss_attack
2025-08-06 23:43:31.626148,177.216.223.169,15.94.48.94,157.176.64.172,443,HTTP,login_success,3834,3283,CN,srRMlgFh,/public,admin,3175,sql_injection
2025-08-07 02:56:37.626164,96.249.1.43,226.223.241.135,166.187.32.50,3389,HTTPS,login_failed,867,2327,IN,9ZglhNM9,/public,guest,1132,sql_injection
2025-08-09 09:57:42.626179,172.118.96.89,82.63.54.27,49.176.68.111,21,SMTP,file_download,1826,2393,BR,FNQEijS7,/login,root,2450,normal
2025-08-09 04:42:54.626195,150.187.3.7,250.216.27.163,214.18.254.26,443,FTP,file_upload,4398,4956,DE,fiB80e0c,/login,testuser,4598,port_scanning
2025-08-05 21:05:53.626211,109.11.177.245,241.120.121.29,95.252.146.160,22,HTTP,login_failed,4591,593,DE,Nrlbhg6Z,/admin,testuser,4971,log_tampering
2025-08-07 23:27:54.626227,20.215.139.106,89.211.129.143,68.176.188.174,22,HTTP,file_download,113,2898,DE,g48Kbkmi,/public,root,8181,malware
2025-08-14 15:40:57.626244,46.198.210.13,166.187.68.59,7.94.232.169,21,HTTP,file_upload,2482,1804,IN,jZO6gfhb,/admin,admin,3447,ddos_attack
2025-08-14 21:54:03.626260,250.215.223.149,70.104.143.128,191.83.231.184,3389,SSH,file_download,4176,3860,RU,fJ9DEV3R,/login,testuser,1719,malware
2025-08-06 19:21:41.626275,97.255.141.187,60.140.207.210,208.229.232.55,8080,FTP,file_upload,369,4293,RU,zSudzo2L,/admin,testuser,446,ransomware
2025-08-07 20:58:55.626291,255.187.131.231,148.93.135.103,31.83.83.41,3389,HTTPS,file_download,3368,1631,CN,bhi5lSn3,/dashboard,admin,6873,port_scanning
2025-08-09 16:22:04.626306,200.132.225.4,214.226.130.195,115.73.163.64,80,HTTP,data_access,2433,921,US,tU9QxCph,/public,testuser,2331,xss_attack
2025-08-07 22:47:00.626322,182.96.182.226,46.66.249.148,43.98.52.44,80,FTP,file_upload,3110,3940,BR,Xrq3g6iU,/dashboard,admin,8542,malware
2025-08-14 08:01:19.626338,194.214.92.36,186.173.230.74,93.182.135.115,443,HTTP,file_download,4514,4422,RU,NUfhBV5m,/dashboard,admin,7462,log_tampering
2025-08-10 06:05:47.626353,103.67.189.96,128.177.166.178,254.19.156.143,443,SSH,file_upload,4880,4843,CN,t50yOx6G,/admin,guest,4297,malware
2025-08-06 13:43:35.626368,97.213.87.165,33.4.200.126,223.155.211.147,8080,HTTPS,file_upload,3472,1905,BR,FLP2zhEj,/data,admin,7902,ransomware
2025-08-13 10:49:55.626383,155.224.131.25,218.128.142.87,253.110.238.2,443,FTP,file_download,1914,775,BR,DH1br3uc,/public,testuser,4345,malware
2025-08-10 01:32:07.626398,121.154.169.154,230.27.228.180,120.208.78.240,21,SMTP,file_download,2807,2182,IN,WZVjwYEd,/admin,root,3715,ddos_attack
2025-08-15 09:46:16.626413,123.182.95.225,124.50.213.78,137.21.180.154,443,FTP,file_download,2974,3332,RU,dfdK4r34,/data,root,5337,log_tampering
2025-08-04 21:37:15.626428,195.15.240.225,35.17.167.30,82.99.223.72,8080,SSH,login_failed,434,4537,RU,PLsuXVnO,/dashboard,testuser,8263,port_scanning
2025-08-10 00:23:34.626445,136.226.49.28,178.248.239.232,147.1.190.244,8080,HTTPS,file_upload,4686,3471,CN,rx2leEO0,/login,root,1817,brute_force
2025-08-14 06:39:02.626464,72.117.55.150,249.174.88.36,208.193.186.202,21,SSH,file_upload,2016,1763,BR,TFo8jrwX,/admin,root,2886,xss_attack
2025-08-13 15:47:00.626479,215.92.152.182,6.125.112.235,42.27.251.149,22,SSH,data_access,2526,155,US,JREDg5lk,/data,testuser,8697,phishing
2025-08-08 06:05:22.626494,91.1.207.3,195.40.244.234,13.240.83.223,25,HTTP,data_access,2653,2547,CN,ukepFQ6o,/admin,testuser,3234,sql_injection
2025-08-13 14:40:26.626509,164.78.180.235,215.102.36.215,205.166.124.51,443,HTTPS,login_success,965,393,CN,w0AQt0i1,/public,root,4668,ransomware
2025-08-07 15:56:11.626523,45.195.204.51,148.180.57.90,53.215.100.197,443,SSH,file_upload,4060,1635,CN,iHsLL1ZY,/login,testuser,8787,phishing
2025-08-04 11:34:56.626539,44.210.205.155,21.150.169.52,90.22.138.204,22,SSH,file_upload,3908,4161,CN,Oq3C8rC0,/admin,testuser,6775,phishing
2025-08-12 12:41:23.626554,27.35.58.6,69.172.180.173,244.144.52.46,22,SSH,login_success,3260,4024,DE,s8uZi5e4,/data,testuser,3703,ddos_attack
2025-08-05 19:12:17.626569,18.96.242.45,48.221.12.60,97.136.89.227,21,HTTPS,login_success,471,3658,US,9zcYjEy4,/dashboard,guest,612,log_tampering
2025-08-10 23:08:37.626583,236.27.102.58,67.84.75.26,211.241.188.181,8080,SMTP,file_upload,4060,2761,BR,dsAuFK3p,/public,testuser,5200,ransomware
2025-08-11 04:20:05.626599,110.107.102.247,78.53.198.103,7.164.219.101,21,SMTP,login_success,1520,249,CN,sjLkq8yI,/public,root,5927,log_tampering
2025-08-07 04:17:51.626614,130.27.135.120,107.248.109.80,53.109.193.58,25,HTTP,data_access,2029,1400,DE,FtNRDTlc,/dashboard,testuser,1572,ransomware
2025-08-13 20:22:57.626631,116.140.8.35,35.231.64.220,212.117.109.37,25,SSH,file_download,2434,1106,US,BxOom6Oy,/dashboard,guest,2578,phishing
2025-08-05 21:57:40.626645,100.221.205.32,192.152.47.239,173.147.50.89,80,HTTP,data_access,1237,3143,RU,q6iUNA9M,/data,testuser,7233,normal
2025-08-13 08:26:14.626660,60.115.27.109,228.145.61.145,147.78.252.211,80,SSH,login_success,533,1320,RU,FjIy8bp0,/public,testuser,9614,normal
2025-08-09 10:55:20.626674,121.230.215.192,10.169.115.206,88.112.55.242,8080,FTP,login_success,2476,1897,RU,NsrKyRCL,/login,guest,1302,xss_attack
2025-08-11 17:00:57.626689,23.190.248.129,119.79.50.7,24.158.49.229,443,SMTP,login_failed,4548,599,DE,eXMGlpOI,/public,admin,8208,normal
2025-08-11 09:53:58.626705,232.121.48.191,106.121.77.128,156.224.69.30,3389,FTP,login_success,3010,423,IN,tyZVIiDf,/login,testuser,8806,log_tampering
2025-08-14 15:51:59.626720,54.10.49.208,178.140.30.60,137.151.28.104,3389,FTP,data_access,3370,3183,RU,iG25DG9K,/login,guest,6885,phishing
2025-08-07 19:07:05.626735,28.218.217.188,76.53.175.161,3.17.199.25,3389,SMTP,login_failed,2526,4319,US,AgUbduG5,/login,guest,7551,ransomware
2025-08-14 14:37:57.626751,142.236.34.14,94.69.97.39,216.72.238.70,443,SSH,file_upload,2572,2168,US,geqSWq6R,/dashboard,root,9813,ddos_attack
2025-08-04 16:30:43.626766,93.223.161.203,125.112.5.115,142.199.5.209,8080,SMTP,data_access,4498,1177,US,EqSYU36Y,/data,admin,9242,port_scanning
2025-08-13 07:08:20.626780,234.179.192.187,212.225.109.168,67.164.55.132,8080,HTTP,file_download,3181,2691,RU,loL9dyco,/public,guest,1516,malware
2025-08-15 05:09:00.626795,214.184.166.165,73.23.123.37,146.192.238.177,443,HTTP,file_upload,734,1366,US,dFCJawmo,/data,testuser,2471,phishing
2025-08-13 01:09:26.626809,193.222.202.54,105.108.164.65,187.135.48.230,25,FTP,file_download,2022,2706,IN,KMIRnhld,/data,guest,6908,ransomware
2025-08-07 14:45:57.626825,101.225.169.57,28.243.173.247,63.228.82.83,21,SMTP,login_success,4441,3421,RU,Dv1kwno8,/data,testuser,9703,xss_attack
2025-08-10 14:02:53.626840,84.95.30.255,93.115.107.40,217.214.85.15,8080,HTTP,file_upload,1730,1709,DE,XR4ipaJA,/public,root,2969,log_tampering
2025-08-09 16:21:49.626855,57.229.1.142,24.168.117.224,219.135.21.63,3389,SMTP,data_access,1009,79,RU,YUMVmBNQ,/dashboard,root,1437,malware
2025-08-12 07:32:10.626870,144.125.73.204,108.220.186.116,65.13.13.174,25,HTTPS,file_download,1682,3297,IN,qPTiIDJJ,/admin,testuser,8228,port_scanning
2025-08-14 15:18:07.626885,99.41.149.214,32.209.125.152,6.188.216.187,21,HTTP,login_success,2384,1867,BR,1KHnJGN7,/login,guest,3717,normal
2025-08-05 10:15:28.626901,108.33.77.50,59.65.206.129,250.134.49.143,8080,SMTP,data_access,3442,2805,DE,Yn2oFLIz,/login,admin,9388,port_scanning
2025-08-05 09:26:15.626916,150.1.117.127,134.147.208.164,72.100.253.52,80,FTP,data_access,2875,2053,BR,oHiR1ZJS,/admin,guest,2168,normal
2025-08-07 18:25:26.626931,210.105.77.112,15.27.162.213,47.28.142.131,21,HTTP,file_upload,1024,2752,CN,u4kpSn1S,/dashboard,guest,4991,sql_injection
2025-08-10 00:03:41.626945,194.204.31.53,150.73.115.110,185.106.1.220,25,HTTP,file_upload,459,1907,RU,Dy6YJJR3,/login,root,3248,log_tampering
2025-08-12 16:58:32.626960,13.38.202.209,191.178.43.216,169.100.35.48,80,SSH,data_access,4578,2710,DE,tEq47Hrm,/dashboard,root,1794,ransomware
2025-08-12 16:48:44.626974,1.134.74.255,56.155.224.87,246.126.96.106,3389,HTTP,file_upload,2248,1947,US,xbZo8xTJ,/data,guest,4315,normal
2025-08-09 07:19:28.626989,230.28.71.162,233.101.119.253,66.64.177.83,25,SSH,data_access,1819,2114,US,5yLeKX7h,/admin,root,4731,port_scanning
2025-08-11 06:22:32.627004,161.135.194.238,154.235.43.245,130.161.199.178,25,HTTP,data_access,1240,2167,IN,isN9TPnH,/dashboard,root,2349,sql_injection
2025-08-12 12:38:49.627019,103.252.21.93,195.61.221.6,12.236.29.242,3389,SSH,file_upload,4240,1561,IN,fEII6ZZH,/dashboard,root,1972,port_scanning
2025-08-04 21:21:07.627034,214.16.9.69,34.230.32.120,46.195.11.48,8080,HTTPS,login_failed,2372,2716,US,3losg66v,/data,testuser,6500,ransomware
2025-08-07 23:56:38.627049,122.130.189.225,7.114.66.48,246.210.26.188,3389,FTP,file_upload,516,2282,DE,GXL8gEEf,/login,testuser,2177,port_scanning
2025-08-15 04:30:41.627064,67.131.176.33,96.108.231.110,34.229.49.148,3389,SMTP,login_failed,3086,1699,IN,yyH5DeQo,/data,admin,7267,ransomware
2025-08-07 12:39:26.627080,166.235.187.45,121.57.222.17,208.198.115.36,3389,SMTP,file_download,3423,4600,IN,0H9vQVe1,/admin,testuser,3559,ddos_attack
2025-08-13 15:22:48.627094,149.131.188.231,82.136.135.179,81.70.35.89,3389,SMTP,login_failed,2961,4595,IN,YUeqXAGG,/public,guest,1772,ransomware
2025-08-06 01:33:04.627110,199.172.235.176,196.126.122.145,50.5.45.242,443,SSH,login_success,4209,4274,IN,pDkC6Wnh,/public,guest,8519,log_tampering
2025-08-12 18:51:34.627125,255.198.83.97,53.171.111.66,152.200.39.202,8080,HTTPS,login_success,2867,4576,BR,uE4HGd2i,/login,admin,1410,log_tampering
2025-08-14 06:35:21.627139,151.25.130.66,210.56.24.191,148.234.25.50,80,SMTP,login_success,488,1496,BR,NtyObTDv,/login,guest,1188,ddos_attack
2025-08-14 20:08:13.627154,131.44.46.58,218.103.32.133,51.208.151.25,21,HTTP,file_download,3231,3799,RU,vUyF9F87,/dashboard,root,7157,ransomware
2025-08-06 11:15:00.627169,123.167.171.68,229.10.90.141,174.170.129.179,443,FTP,login_success,368,3883,US,9xfhMb4C,/admin,guest,3837,malware
2025-08-13 02:44:53.627185,80.133.125.32,107.74.212.109,102.99.234.31,443,SSH,login_success,2855,3587,US,NvaT2hMy,/admin,admin,9056,normal
2025-08-04 09:25:29.627201,20.165.224.127,230.119.219.79,29.27.212.118,3389,FTP,file_upload,1851,233,CN,UYWo3i2f,/public,testuser,706,normal
2025-08-07 19:59:03.627217,67.179.102.233,237.123.229.100,99.73.9.169,80,SMTP,file_upload,2658,1900,CN,uYK1B936,/admin,guest,7095,log_tampering
2025-08-05 22:31:48.627232,94.191.198.84,123.233.210.29,210.32.171.236,3389,SMTP,file_download,3994,2181,DE,kFmCpvBR,/public,admin,8115,port_scanning
2025-08-10 23:57:17.627247,184.20.89.93,145.49.229.180,7.231.134.15,25,HTTPS,login_success,3071,1192,US,DdgtF6Bz,/data,guest,3386,normal
2025-08-10 17:41:30.627261,122.63.137.223,92.76.199.181,97.151.160.218,22,HTTP,file_download,4241,1936,CN,nRS3D5iR,/public,root,815,normal
